caseNumber,caseLabel,filenameLookup,sweepValue_Q,checkpointFileName,selectorFileUsed,selectedMapIndex,selectedMapRow,stopMethod,selectionReason,fallbackSelection,profileIndex,rowCoord,rowCell,transectN_m,nearestRowIndex,crossSectionX_m,crossSectionY_m,crossSectionBedElevation_m,crossSectionInitialMedianWSE_m,crossSectionDepth_m,crossSectionDepthStatus,nIntersectedCells,nFiniteVelocityCells,amplitude98_2_m,amplitudeRetainedForSummary,amplitudeRetentionStatus,autocorrWavelength_m,autocorrPeakR,pmusicWavelength_m,pmusicPeakFrequency_cpm,pmusicPeakPower,pmusicStatus,pmusicRetainedForSummary,pmusicRetentionStatus,velocityFromProfilePmusic_mps,summaryAmplitudeMedian_m,summaryAmplitudeQ25_m,summaryAmplitudeQ75_m,summaryNAmplitudeProfiles,summaryPmusicWavelengthMedian_m,summaryPmusicWavelengthQ25_m,summaryPmusicWavelengthQ75_m,summaryNPmusicProfiles,summaryUsDeepWater_mps,summaryValidationStatus
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,1,190,190,-31.2,190,4977.74559691608,5011.28471865404,4997.88911792135,4998.658,0.768882078647039,ok,166,8,NaN,0,not retained: non-finite value,NaN,NaN,NaN,NaN,NaN,not evaluated,0,not retained: non-finite value,NaN,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,2,195,195,-30.7,195,4977.98252122055,5010.84441549263,4997.94545140744,4998.658,0.712548592556232,ok,166,71,0.0561139408722374,1,retained for summary,2.99099842521714,0.907231713927973,4.09600000000006,0.244140624999997,0.0462935158626318,ok,1,retained for summary,2.52885858167915,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,3,200,200,-30.2,200,4978.21944552502,5010.40411233121,4998.00178487295,4998.658,0.656215127054566,ok,166,84,0.0643562834489785,1,retained for summary,5.08343620699967,0.648197564940494,5.68888888888897,0.175781249999998,0.0977840934268356,ok,1,retained for summary,2.98028841961187,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,4,205,205,-29.7,205,4978.45636982949,5009.9638091698,4997.53556037229,4998.658,1.12243962770663,ok,166,86,0.10030984870491,1,retained for summary,0.300000000000004,0.909421912443165,6.20606060606069,0.161132812499998,0.401331242428386,ok,1,retained for summary,3.11280973294767,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,5,210,210,-29.2,210,4978.69329413396,5009.52350600838,4997.44421223216,4998.658,1.21378776783604,ok,166,91,0.0927333589484533,1,retained for summary,0.567136014828321,0.647765708983679,6.60645161290332,0.151367187499998,0.116260451081276,ok,1,retained for summary,3.21165361038774,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,6,215,215,-28.7,215,4978.93021843843,5009.08320284697,4997.45722002262,4998.658,1.20077997738008,ok,166,93,0.0686927634354106,1,retained for summary,1.63251998018507,0.220838632102292,6.40000000000009,0.156249999999998,0.0358043216554306,ok,1,retained for summary,3.16107322709894,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,7,220,220,-28.2,220,4979.1671427429,5008.64289968556,4997.40853604354,4998.658,1.24946395646111,ok,166,101,0.0688936889554679,1,retained for summary,4.63445312621027,0.115408995390178,6.82666666666676,0.146484374999998,0.0587446834093401,ok,1,retained for summary,3.26474239058569,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,8,225,225,-27.7,225,4979.40406704737,5008.20259652414,4997.35985155413,4998.658,1.29814844587509,ok,166,104,0.0979878676575754,1,retained for summary,6.72610280885784,0.578936620166082,7.58518518518529,0.131835937499998,0.104660540384009,ok,1,retained for summary,3.44134064265128,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,9,230,230,-27.2,230,4979.64099135184,5007.76229336273,4997.31116747885,4998.658,1.34683252114701,ok,166,91,0.079389259725085,1,retained for summary,4.70694333970496,0.342735157411388,4.99512195121958,0.200195312499997,0.0354597380787422,ok,1,retained for summary,2.79265712402301,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,10,235,235,-26.7,235,4979.87791565631,5007.32199020131,4997.28248937978,4998.658,1.37551062021794,ok,166,98,0.0837924227521307,1,retained for summary,5.59750177169229,0.795943057973967,7.58518518518529,0.131835937499998,0.0407270713982112,ok,1,retained for summary,3.44134064265128,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
13,R13,devon_dart20180326_16360,15,devon_dart20180326_16360_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,65,65,fallback_latest_supported_map,"latest finite map with enough amplitude and wavelength profiles (map 65, row 65)",1,11,240,240,-26.2,240,4980.11483996078,5006.8816870399,4997.28790588774,4998.658,1.37009411226154,ok,166,111,0.0547387463942869,1,retained for summary,6.28879234750968,0.656988363149241,4.45217391304354,0.224609374999997,0.0386374803495024,ok,1,retained for summary,2.63651732696017,0.0563939411350293,0.0428133361818618,0.0741414743402765,20,6.50322580645171,5.12320200125085,9.10671936758906,20,3.18646378138826,matches selector result
