caseNumber,caseLabel,filenameLookup,sweepValue_Q,checkpointFileName,selectorFileUsed,selectedMapIndex,selectedMapRow,stopMethod,selectionReason,fallbackSelection,profileIndex,rowCoord,rowCell,transectN_m,nearestRowIndex,crossSectionX_m,crossSectionY_m,crossSectionBedElevation_m,crossSectionInitialMedianWSE_m,crossSectionDepth_m,crossSectionDepthStatus,nIntersectedCells,nFiniteVelocityCells,amplitude98_2_m,amplitudeRetainedForSummary,amplitudeRetentionStatus,autocorrWavelength_m,autocorrPeakR,pmusicWavelength_m,pmusicPeakFrequency_cpm,pmusicPeakPower,pmusicStatus,pmusicRetainedForSummary,pmusicRetentionStatus,velocityFromProfilePmusic_mps,summaryAmplitudeMedian_m,summaryAmplitudeQ25_m,summaryAmplitudeQ75_m,summaryNAmplitudeProfiles,summaryPmusicWavelengthMedian_m,summaryPmusicWavelengthQ25_m,summaryPmusicWavelengthQ75_m,summaryNPmusicProfiles,summaryUsDeepWater_mps,summaryValidationStatus
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,1,149,149,-25.3,149,4979.02080176983,5014.04385321208,4998.09383948033,4999.5272,1.43336051966799,ok,152,7,NaN,0,not retained: non-finite value,NaN,NaN,NaN,NaN,NaN,not evaluated,0,not retained: non-finite value,NaN,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,2,154,154,-24.8,154,4979.22019382449,5013.58533079328,4998.12086770578,4999.5272,1.40633229421564,ok,152,26,0.0405238535359786,1,retained for summary,1.93767073671144,0.968805160242347,2.08979591836738,0.478515624999993,1.17420452452792,ok,1,retained for summary,1.80632755834225,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,3,159,159,-24.3,159,4979.41958587914,5013.12680837449,4997.96886777107,4999.5272,1.55833222892579,ok,152,54,0.0676504449996719,1,retained for summary,2.90444911166386,0.536902663995523,2.49756097560979,0.400390624999994,0.0799252846288012,ok,1,retained for summary,1.97470678992559,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,4,164,164,-23.8,164,4979.6189779338,5012.66828595569,4997.84101576362,4999.5272,1.68618423638509,ok,152,60,0.0562417515674406,1,retained for summary,3.15779836782784,0.658767016293537,3.72363636363642,0.268554687499996,0.0675242494232022,ok,1,retained for summary,2.41117205112374,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,5,169,169,-23.3,169,4979.81836998846,5012.20976353689,4997.89734955771,4999.5272,1.62985044228844,ok,152,54,0.0931577230044968,1,retained for summary,3.20464481005733,0.441257114588764,3.2507936507937,0.307617187499996,0.0643690098837908,ok,1,retained for summary,2.25288628386821,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,6,174,174,-22.8,174,4980.01776204311,5011.75124111809,4997.95368253351,4999.5272,1.57351746649147,ok,152,67,0.121590693041244,1,retained for summary,3.36776051503356,0.864126395844998,3.15076923076928,0.317382812499996,0.19205539049845,ok,1,retained for summary,2.2179556987551,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,7,179,179,-22.3,179,4980.21715409777,5011.2927186993,4997.94755958935,4999.5272,1.57964041065497,ok,152,68,0.113570767960882,1,retained for summary,3.08487979356115,0.783703150837426,3.0117647058824,0.332031249999995,0.196477428981695,ok,1,retained for summary,2.16847834391733,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,8,184,184,-21.8,184,4980.41654615243,5010.8341962805,4997.46505979658,4999.5272,2.06214020341758,ok,152,68,0.11996514687864,1,retained for summary,3.20531816762057,0.446147396317186,2.96811594202903,0.336914062499995,0.0699930529068197,ok,1,retained for summary,2.15270738301968,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,9,189,189,-21.3,189,4980.61593820708,5010.3756738617,4997.44795631589,4999.5272,2.07924368410568,ok,152,61,0.131920264589207,1,retained for summary,3.28971085400855,0.871166832340064,3.20000000000005,0.312499999999996,0.15059381282426,ok,1,retained for summary,2.2352163147089,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
6,R6,devon_dart20181207_14260,81,devon_dart20181207_14260_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,10,194,194,-20.8,194,4980.81533026174,5009.9171514429,4997.45010616607,4999.5272,2.07709383392557,ok,152,50,0.125792394858463,1,retained for summary,3.18372269912856,0.851094658987291,3.15076923076928,0.317382812499996,0.272765404175807,ok,1,retained for summary,2.2179556987551,0.0989693952337802,0.0779688359602005,0.116767957419761,20,2.98994032395571,2.73115220483645,3.22539682539687,20,2.16060725317512,matches selector result
