caseNumber,caseLabel,filenameLookup,sweepValue_Q,checkpointFileName,selectorFileUsed,selectedMapIndex,selectedMapRow,stopMethod,selectionReason,fallbackSelection,profileIndex,rowCoord,rowCell,transectN_m,nearestRowIndex,crossSectionX_m,crossSectionY_m,crossSectionBedElevation_m,crossSectionInitialMedianWSE_m,crossSectionDepth_m,crossSectionDepthStatus,nIntersectedCells,nFiniteVelocityCells,amplitude98_2_m,amplitudeRetainedForSummary,amplitudeRetentionStatus,autocorrWavelength_m,autocorrPeakR,pmusicWavelength_m,pmusicPeakFrequency_cpm,pmusicPeakPower,pmusicStatus,pmusicRetainedForSummary,pmusicRetentionStatus,velocityFromProfilePmusic_mps,summaryAmplitudeMedian_m,summaryAmplitudeQ25_m,summaryAmplitudeQ75_m,summaryNAmplitudeProfiles,summaryPmusicWavelengthMedian_m,summaryPmusicWavelengthQ25_m,summaryPmusicWavelengthQ75_m,summaryNPmusicProfiles,summaryUsDeepWater_mps,summaryValidationStatus
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,1,194,194,-25.2,194,4974.00506534694,5010.81572444098,4998.12939616243,4999.9352,1.80580383756933,ok,143,9,NaN,0,not retained: non-finite value,NaN,NaN,NaN,NaN,NaN,not evaluated,0,not retained: non-finite value,NaN,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,2,199,199,-24.7,199,4974.29397350238,5010.40764102093,4998.01384557634,4999.9352,1.92135442365543,ok,143,32,0.0382541612131899,1,retained for summary,3.73250794760593,0.718949175957323,3.86415094339628,0.258789062499996,0.236250045623719,ok,1,retained for summary,2.4562445882858,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,3,204,204,-24.2,204,4974.58288165782,5009.99955760088,4997.8618453874,4999.9352,2.07335461259936,ok,143,17,0.0757213908964331,1,retained for summary,4.03727116703195,0.865515144929724,3.86415094339628,0.258789062499996,0.212212769295914,ok,1,retained for summary,2.4562445882858,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,4,209,209,-23.7,209,4974.87178981326,5009.59147418083,4997.88068020272,4999.9352,2.05451979728059,ok,143,28,0.0982711302237658,1,retained for summary,4.60000000000007,0.720374903863158,4.55111111111118,0.219726562499997,0.0739300895937412,ok,1,retained for summary,2.66565099952302,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,5,214,214,-23.2,214,4975.16069796869,5009.18339076078,4997.93701317869,4999.9352,1.99818682130535,ok,143,29,0.098172247801067,1,retained for summary,4.31115473057226,0.922058847949215,4.99512195121958,0.200195312499997,0.218343324828946,ok,1,retained for summary,2.79265712402301,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,6,219,219,-22.7,219,4975.44960612413,5008.77530734072,4997.99334615449,4999.9352,1.94185384550838,ok,143,33,0.0981829381331954,1,retained for summary,4.14469055313476,0.8703264104245,5.12000000000007,0.195312499999997,0.251058262779931,ok,1,retained for summary,2.82734984705914,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,7,224,224,-22.2,224,4975.73851427957,5008.36722392067,4997.60783393062,4999.9352,2.32736606938488,ok,143,43,0.111428636995479,1,retained for summary,4.50014719513234,0.932395331731004,5.3894736842106,0.185546874999997,0.336443737561792,ok,1,retained for summary,2.90079973685395,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,8,229,229,-21.7,229,4976.02742243501,5007.95914050062,4997.4403740988,4999.9352,2.49482590119987,ok,143,48,0.118445517513501,1,retained for summary,4.39854715634169,0.943767462738518,5.85142857142865,0.170898437499998,0.201626830616438,ok,1,retained for summary,3.02256412578372,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,9,234,234,-21.2,234,4976.31633059045,5007.55105708057,4997.46451283297,4999.9352,2.47068716703143,ok,143,44,0.120149610931094,1,retained for summary,4.36221864137907,0.853919374623454,6.20606060606069,0.161132812499998,0.0614792864318599,ok,1,retained for summary,3.11280973294767,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
1,R1,devon_dart20181207_12110,123,devon_dart20181207_12110_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,55,55,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 55, row 55)",0,10,239,239,-20.7,239,4976.60523874588,5007.14297366052,4997.41582785404,4999.9352,2.51937214596364,ok,143,50,0.119462132971421,1,retained for summary,4.23774109398128,0.711313478788527,4.26666666666673,0.234374999999997,0.0529266071268073,ok,1,retained for summary,2.58100548198846,0.097618675018166,0.0758404209124274,0.108114650465968,20,5.12000000000007,4.50164251207736,5.77015873015881,20,2.82734984705914,matches selector result
