caseNumber,caseLabel,filenameLookup,sweepValue_Q,checkpointFileName,selectorFileUsed,selectedMapIndex,selectedMapRow,stopMethod,selectionReason,fallbackSelection,profileIndex,rowCoord,rowCell,transectN_m,nearestRowIndex,crossSectionX_m,crossSectionY_m,crossSectionBedElevation_m,crossSectionInitialMedianWSE_m,crossSectionDepth_m,crossSectionDepthStatus,nIntersectedCells,nFiniteVelocityCells,amplitude98_2_m,amplitudeRetainedForSummary,amplitudeRetentionStatus,autocorrWavelength_m,autocorrPeakR,pmusicWavelength_m,pmusicPeakFrequency_cpm,pmusicPeakPower,pmusicStatus,pmusicRetainedForSummary,pmusicRetentionStatus,velocityFromProfilePmusic_mps,summaryAmplitudeMedian_m,summaryAmplitudeQ25_m,summaryAmplitudeQ75_m,summaryNAmplitudeProfiles,summaryPmusicWavelengthMedian_m,summaryPmusicWavelengthQ25_m,summaryPmusicWavelengthQ75_m,summaryNPmusicProfiles,summaryUsDeepWater_mps,summaryValidationStatus
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,1,207,207,-30.7,207,4975.28124815762,5010.0564863258,4997.86383007019,4999.1886,1.32476992981265,ok,158,39,0.032938150710379,1,retained for summary,1.01947925487589,0.803388264580529,4.26666666666673,0.234374999999997,0.0467724152827267,ok,0,not retained: outside 3.5 scaled-MAD threshold,2.58100548198846,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,2,212,212,-30.2,212,4975.56112383721,5009.64215601799,4997.92016307409,4999.1886,1.26843692591501,ok,158,66,0.0456594685173877,1,retained for summary,2.07654150297794,0.589919223375061,2.13333333333336,0.468749999999993,0.140218413648549,ok,1,retained for summary,1.82504647859369,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,3,217,217,-29.7,217,4975.8409995168,5009.22782571017,4997.97649605483,4999.1886,1.21210394517129,ok,158,62,0.0463588768086629,1,retained for summary,2.19933448856881,0.759899617596691,2.22608695652177,0.449218749999994,0.30076888610609,ok,1,retained for summary,1.86429928060936,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,4,222,222,-29.2,222,4976.12087519639,5008.81349540236,4997.75215669855,4999.1886,1.43644330144707,ok,158,73,0.0508249900006922,1,retained for summary,2.48509291621096,0.600884781833616,2.43809523809527,0.410156249999994,0.266630831094223,ok,1,retained for summary,1.95105675366739,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,5,227,227,-28.7,227,4976.40075087598,5008.39916509454,4997.43270881091,4999.1886,1.75589118908556,ok,158,69,0.0533179149299576,1,retained for summary,2.37710110341522,0.774790338762622,2.46746987951811,0.405273437499994,0.123451154287903,ok,1,retained for summary,1.96277491760724,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,6,232,232,-28.2,232,4976.68062655558,5007.98483478673,4997.4583337999,4999.1886,1.73026620010296,ok,158,68,0.0468789016968549,1,retained for summary,2.24794775499228,0.374382645773975,2.20215053763444,0.454101562499994,0.0428047829097441,ok,1,retained for summary,1.85424907650119,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,7,237,237,-27.7,237,4976.96050223517,5007.57050447892,4997.43039073223,4999.1886,1.75820926777487,ok,158,66,0.0457759081529002,1,retained for summary,2.07835610677876,0.241988311718699,2.25054945054948,0.444335937499994,0.0377750725025918,ok,1,retained for summary,1.87451469560223,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,8,242,242,-27.2,242,4977.24037791476,5007.1561741711,4997.38170665688,4999.1886,1.80689334312228,ok,158,73,0.0404731579404142,1,retained for summary,1.98558599273301,0.105666873225457,2.32727272727276,0.429687499999994,0.0362990220139178,ok,1,retained for summary,1.90619887802274,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,9,247,247,-26.7,247,4977.52025359435,5006.74184386329,4997.33302172228,4999.1886,1.85557827772391,ok,158,70,0.0294743508718511,1,retained for summary,1.72615630046754,0.232022568204895,1.84504504504507,0.541992187499992,0.0352932736737218,ok,1,retained for summary,1.69725874987391,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
9,R9,devon_dart20180315_08180,51,devon_dart20180315_08180_checkpoint.mat,D:\OneDrive - Newcastle University\Documents - WSE Project\General\Analysis\Synthetic analysis\KLT_select_wave_checkpoint_refined.m,20,20,strong_signal_residual_collapse_plus_amplitude_plateau,"first strong-quality map satisfying amplitude plateau (map 20, row 20)",0,10,252,252,-26.2,252,4977.80012927394,5006.32751355548,4997.28433769871,4999.1886,1.9042623012856,ok,158,81,0.0252389678456893,1,retained for summary,1.74110243816488,0.183268830723082,2.49756097560979,0.400390624999994,0.0316700433152768,ok,1,retained for summary,1.97470678992559,0.0373272208350954,0.0307312227340367,0.0456885784262658,21,2.23831820353563,1.85343161343164,2.43809523809527,20,1.86941396588735,matches selector result
